"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"Geography","Geographic Area Name","Estimate!!Households!!Total","Margin of Error!!Households!!Total","Estimate!!Households!!Total!!Less than $10,000","Margin of Error!!Households!!Total!!Less than $10,000","Estimate!!Households!!Total!!$10,000 to $14,999","Margin of Error!!Households!!Total!!$10,000 to $14,999","Estimate!!Households!!Total!!$15,000 to $24,999","Margin of Error!!Households!!Total!!$15,000 to $24,999","Estimate!!Households!!Total!!$25,000 to $34,999","Margin of Error!!Households!!Total!!$25,000 to $34,999","Estimate!!Households!!Total!!$35,000 to $49,999","Margin of Error!!Households!!Total!!$35,000 to $49,999","Estimate!!Households!!Total!!$50,000 to $74,999","Margin of Error!!Households!!Total!!$50,000 to $74,999","Estimate!!Households!!Total!!$75,000 to $99,999","Margin of Error!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Margin of Error!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Margin of Error!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more","Margin of Error!!Households!!Total!!$200,000 or more","Estimate!!Households!!Median income (dollars)","Margin of Error!!Households!!Median income (dollars)","Estimate!!Households!!Mean income (dollars)","Margin of Error!!Households!!Mean income (dollars)","Estimate!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Families!!Total","Margin of Error!!Families!!Total","Estimate!!Families!!Total!!Less than $10,000","Margin of Error!!Families!!Total!!Less than $10,000","Estimate!!Families!!Total!!$10,000 to $14,999","Margin of Error!!Families!!Total!!$10,000 to $14,999","Estimate!!Families!!Total!!$15,000 to $24,999","Margin of Error!!Families!!Total!!$15,000 to $24,999","Estimate!!Families!!Total!!$25,000 to $34,999","Margin of Error!!Families!!Total!!$25,000 to $34,999","Estimate!!Families!!Total!!$35,000 to $49,999","Margin of Error!!Families!!Total!!$35,000 to $49,999","Estimate!!Families!!Total!!$50,000 to $74,999","Margin of Error!!Families!!Total!!$50,000 to $74,999","Estimate!!Families!!Total!!$75,000 to $99,999","Margin of Error!!Families!!Total!!$75,000 to $99,999","Estimate!!Families!!Total!!$100,000 to $149,999","Margin of Error!!Families!!Total!!$100,000 to $149,999","Estimate!!Families!!Total!!$150,000 to $199,999","Margin of Error!!Families!!Total!!$150,000 to $199,999","Estimate!!Families!!Total!!$200,000 or more","Margin of Error!!Families!!Total!!$200,000 or more","Estimate!!Families!!Median income (dollars)","Margin of Error!!Families!!Median income (dollars)","Estimate!!Families!!Mean income (dollars)","Margin of Error!!Families!!Mean income (dollars)","Estimate!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Married-couple families!!Total","Margin of Error!!Married-couple families!!Total","Estimate!!Married-couple families!!Total!!Less than $10,000","Margin of Error!!Married-couple families!!Total!!Less than $10,000","Estimate!!Married-couple families!!Total!!$10,000 to $14,999","Margin of Error!!Married-couple families!!Total!!$10,000 to $14,999","Estimate!!Married-couple families!!Total!!$15,000 to $24,999","Margin of Error!!Married-couple families!!Total!!$15,000 to $24,999","Estimate!!Married-couple families!!Total!!$25,000 to $34,999","Margin of Error!!Married-couple families!!Total!!$25,000 to $34,999","Estimate!!Married-couple families!!Total!!$35,000 to $49,999","Margin of Error!!Married-couple families!!Total!!$35,000 to $49,999","Estimate!!Married-couple families!!Total!!$50,000 to $74,999","Margin of Error!!Married-couple families!!Total!!$50,000 to $74,999","Estimate!!Married-couple families!!Total!!$75,000 to $99,999","Margin of Error!!Married-couple families!!Total!!$75,000 to $99,999","Estimate!!Married-couple families!!Total!!$100,000 to $149,999","Margin of Error!!Married-couple families!!Total!!$100,000 to $149,999","Estimate!!Married-couple families!!Total!!$150,000 to $199,999","Margin of Error!!Married-couple families!!Total!!$150,000 to $199,999","Estimate!!Married-couple families!!Total!!$200,000 or more","Margin of Error!!Married-couple families!!Total!!$200,000 or more","Estimate!!Married-couple families!!Median income (dollars)","Margin of Error!!Married-couple families!!Median income (dollars)","Estimate!!Married-couple families!!Mean income (dollars)","Margin of Error!!Married-couple families!!Mean income (dollars)","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Nonfamily households!!Total","Margin of Error!!Nonfamily households!!Total","Estimate!!Nonfamily households!!Total!!Less than $10,000","Margin of Error!!Nonfamily households!!Total!!Less than $10,000","Estimate!!Nonfamily households!!Total!!$10,000 to $14,999","Margin of Error!!Nonfamily households!!Total!!$10,000 to $14,999","Estimate!!Nonfamily households!!Total!!$15,000 to $24,999","Margin of Error!!Nonfamily households!!Total!!$15,000 to $24,999","Estimate!!Nonfamily households!!Total!!$25,000 to $34,999","Margin of Error!!Nonfamily households!!Total!!$25,000 to $34,999","Estimate!!Nonfamily households!!Total!!$35,000 to $49,999","Margin of Error!!Nonfamily households!!Total!!$35,000 to $49,999","Estimate!!Nonfamily households!!Total!!$50,000 to $74,999","Margin of Error!!Nonfamily households!!Total!!$50,000 to $74,999","Estimate!!Nonfamily households!!Total!!$75,000 to $99,999","Margin of Error!!Nonfamily households!!Total!!$75,000 to $99,999","Estimate!!Nonfamily households!!Total!!$100,000 to $149,999","Margin of Error!!Nonfamily households!!Total!!$100,000 to $149,999","Estimate!!Nonfamily households!!Total!!$150,000 to $199,999","Margin of Error!!Nonfamily households!!Total!!$150,000 to $199,999","Estimate!!Nonfamily households!!Total!!$200,000 or more","Margin of Error!!Nonfamily households!!Total!!$200,000 or more","Estimate!!Nonfamily households!!Median income (dollars)","Margin of Error!!Nonfamily households!!Median income (dollars)","Estimate!!Nonfamily households!!Mean income (dollars)","Margin of Error!!Nonfamily households!!Mean income (dollars)","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months",
"1600000US1700880","Allerton village, Illinois","82","22","3.7","4.5","3.7","6.3","11.0","8.9","18.3","12.7","7.3","6.3","19.5","11.5","8.5","9.6","20.7","12.5","6.1","4.9","1.2","2.7","58750","22502","69693","15546","42.7","(X)","(X)","(X)","(X)","(X)","52","18","0.0","42.7","0.0","42.7","5.8","7.2","21.2","18.3","5.8","7.5","19.2","17.6","9.6","10.2","26.9","14.8","9.6","7.6","1.9","4.2","71250","31916","82933","17181","(X)","(X)","51.9","(X)","(X)","(X)","45","17","0.0","45.9","0.0","45.9","6.7","8.3","20.0","20.0","0.0","45.9","22.2","18.8","6.7","8.4","31.1","17.1","11.1","8.9","2.2","4.8","78125","36673","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30","13","10.0","12.7","10.0","16.7","20.0","20.6","20.0","18.2","10.0","13.0","13.3","15.7","6.7","16.3","10.0","19.0","0.0","56.2","0.0","56.2","31875","13094","44743","27315","(X)","(X)","(X)","(X)","26.7","(X)",
"1600000US1707211","Bondville village, Illinois","160","51","1.3","3.0","0.6","2.4","4.4","5.5","15.6","13.7","24.4","16.0","17.5","9.7","17.5","10.0","13.8","8.6","1.9","2.5","3.1","5.3","55500","17794","77091","20299","31.3","(X)","(X)","(X)","(X)","(X)","75","32","2.7","6.6","0.0","35.2","1.3","3.4","16.0","22.0","9.3","9.8","10.7","10.0","29.3","17.7","20.0","16.3","4.0","5.8","6.7","11.3","84250","13257","102669","44042","(X)","(X)","34.7","(X)","(X)","(X)","72","32","2.8","6.9","0.0","36.1","1.4","3.6","16.7","22.6","5.6","7.4","11.1","10.4","30.6","18.4","20.8","17.0","4.2","6.0","6.9","11.7","85000","12354","N","N","(X)","(X)","(X)","(X)","(X)","(X)","85","43","0.0","32.4","1.2","4.7","7.1","9.1","15.3","17.4","42.4","21.7","20.0","14.6","5.9","6.0","8.2","9.6","0.0","32.4","0.0","32.4","47589","4152","52859","10890","(X)","(X)","(X)","(X)","28.2","(X)",
"1600000US1708420","Broadlands village, Illinois","106","30","0.0","27.5","4.7","4.8","17.9","15.7","7.5","6.9","8.5","5.9","17.9","8.4","17.9","8.3","14.2","8.9","6.6","5.5","4.7","4.4","61250","15196","73223","13452","46.2","(X)","(X)","(X)","(X)","(X)","73","19","0.0","35.8","4.1","4.6","8.2","9.7","8.2","8.2","6.8","5.9","12.3","9.9","26.0","10.4","20.5","12.0","6.8","7.5","6.8","6.2","84792","10020","87427","13286","(X)","(X)","50.7","(X)","(X)","(X)","64","16","0.0","38.5","1.6","3.0","7.8","10.3","7.8","8.5","4.7","5.6","10.9","9.9","28.1","12.1","23.4","13.6","7.8","8.5","7.8","7.1","93125","12847","N","N","(X)","(X)","(X)","(X)","(X)","(X)","33","22","0.0","53.6","6.1","13.4","39.4","35.5","6.1","10.2","12.1","15.9","30.3","26.7","0.0","53.6","0.0","53.6","6.1","10.0","0.0","53.6","-","**","41797","21396","(X)","(X)","(X)","(X)","36.4","(X)",
"1600000US1712385","Champaign city, Illinois","35300","908","15.0","1.6","3.1","0.8","7.0","1.4","8.2","1.4","11.2","1.5","17.3","1.8","11.3","1.6","13.5","1.7","5.1","0.9","8.3","1.3","58273","2242","83729","3981","33.6","(X)","(X)","(X)","(X)","(X)","16511","642","3.7","1.1","1.5","0.7","5.4","1.7","5.5","1.5","9.1","2.2","16.1","2.4","15.4","2.8","20.1","2.5","8.7","1.6","14.5","2.7","88990","3518","119244","7415","(X)","(X)","36.6","(X)","(X)","(X)","12068","594","1.4","0.8","0.8","0.6","2.4","1.1","2.5","1.1","5.5","2.1","14.6","2.8","17.5","3.4","24.5","3.3","11.6","2.1","19.2","3.4","110550","6798","143953","9114","(X)","(X)","(X)","(X)","(X)","(X)","18789","1013","25.4","2.9","4.4","1.4","9.2","2.0","10.6","2.2","13.2","2.0","17.8","2.4","7.0","1.5","8.0","1.9","1.8","0.8","2.7","1.2","35408","3272","51165","4722","(X)","(X)","(X)","(X)","30.5","(X)",
"1600000US1719746","Dewey CDP, Illinois","58","44","20.7","32.9","0.0","40.4","0.0","40.4","58.6","40.2","0.0","40.4","13.8","30.8","0.0","40.4","6.9","13.8","0.0","40.4","0.0","40.4","31250","8891","37147","17240","0.0","(X)","(X)","(X)","(X)","(X)","54","43","22.2","36.3","0.0","41.9","0.0","41.9","63.0","41.7","0.0","41.9","14.8","33.9","0.0","41.9","0.0","41.9","0.0","41.9","0.0","41.9","31103","1404","28761","15508","(X)","(X)","0.0","(X)","(X)","(X)","8","13","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4","7","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)",
"1600000US1726194","Fisher village, Illinois","645","119","1.6","1.4","0.3","0.6","4.2","3.7","6.7","4.5","6.7","3.7","22.6","7.9","15.7","6.3","21.1","7.4","13.3","5.4","7.9","3.8","80156","12683","101791","10062","36.9","(X)","(X)","(X)","(X)","(X)","505","116","0.0","6.7","0.0","6.7","3.8","4.3","4.8","3.3","6.9","5.5","20.0","7.3","12.1","6.2","25.3","9.1","17.0","6.8","10.1","4.8","101736","15691","113872","11620","(X)","(X)","35.8","(X)","(X)","(X)","419","92","0.0","8.0","0.0","8.0","3.6","4.8","3.6","3.1","4.5","3.3","11.7","4.9","13.4","7.3","30.5","10.4","20.5","8.2","12.2","5.9","118438","19144","N","N","(X)","(X)","(X)","(X)","(X)","(X)","140","55","7.1","6.8","1.4","2.8","5.7","7.6","18.6","16.1","17.1","14.4","30.7","23.2","17.1","13.3","2.1","3.2","0.0","21.9","0.0","21.9","51250","16297","49525","8149","(X)","(X)","(X)","(X)","29.3","(X)",
"1600000US1726662","Foosland village, Illinois","17","10","5.9","12.3","0.0","74.6","11.8","17.9","11.8","23.4","0.0","74.6","23.5","27.8","29.4","29.8","17.6","24.1","0.0","74.6","0.0","74.6","66250","24321","68465","22487","23.5","(X)","(X)","(X)","(X)","(X)","7","7","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","28.6","53.2","28.6","54.5","42.9","57.1","0.0","100.0","0.0","100.0","99375","62293","101429","35550","(X)","(X)","28.6","(X)","(X)","(X)","7","7","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","28.6","53.2","28.6","54.5","42.9","57.1","0.0","100.0","0.0","100.0","99375","62293","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10","7","10.0","20.7","0.0","97.3","20.0","28.8","20.0","34.8","0.0","97.3","20.0","39.8","30.0","38.3","0.0","97.3","0.0","97.3","0.0","97.3","-","**","45400","19040","(X)","(X)","(X)","(X)","20.0","(X)",
"1600000US1729145","Gifford village, Illinois","351","56","6.6","3.9","0.6","0.8","6.0","4.7","6.3","3.8","13.4","9.3","14.2","5.3","23.4","7.5","18.8","7.3","7.4","4.5","3.4","2.3","76382","10163","83890","9325","43.6","(X)","(X)","(X)","(X)","(X)","207","40","0.0","15.5","0.0","15.5","1.4","1.9","2.9","2.3","10.6","6.0","15.9","7.0","27.5","8.7","23.2","11.3","12.6","7.2","5.8","3.9","91875","7871","106115","10758","(X)","(X)","34.8","(X)","(X)","(X)","170","38","0.0","18.5","0.0","18.5","0.0","18.5","2.4","2.3","7.1","5.7","15.9","7.9","27.1","9.5","25.3","13.1","15.3","8.6","7.1","4.8","95833","23919","N","N","(X)","(X)","(X)","(X)","(X)","(X)","144","42","16.0","9.0","1.4","2.0","12.5","11.7","11.1","9.5","18.8","20.4","16.0","7.7","11.8","8.9","12.5","9.0","0.0","21.4","0.0","21.4","45750","13795","49704","9714","(X)","(X)","(X)","(X)","54.9","(X)",
"1600000US1735814","Homer village, Illinois","458","86","7.9","7.9","2.6","2.0","5.7","3.4","5.9","2.8","12.0","5.4","20.1","6.1","17.9","8.5","15.1","7.8","2.0","1.7","10.9","6.4","66711","18271","123973","61183","31.9","(X)","(X)","(X)","(X)","(X)","279","79","10.8","12.1","0.7","1.1","1.8","2.1","6.1","4.0","8.6","4.7","15.4","8.1","22.9","13.2","22.6","11.4","2.9","2.4","8.2","5.5","83977","18528","91275","18705","(X)","(X)","32.3","(X)","(X)","(X)","169","49","0.0","18.6","0.0","18.6","3.0","3.3","5.9","4.7","9.5","5.8","13.6","9.0","31.4","19.2","20.1","9.7","3.6","2.8","13.0","8.4","91528","4216","N","N","(X)","(X)","(X)","(X)","(X)","(X)","179","51","3.4","3.9","5.6","4.6","11.7","7.3","7.3","4.9","20.7","11.0","24.0","11.5","8.4","6.9","3.4","3.8","0.6","1.9","15.1","14.5","51042","6981","173523","148480","(X)","(X)","(X)","(X)","31.3","(X)",
